URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ahsdelirium,0.1.0,active,,CS_aHSDELIRIUM,Delirium Screener (aHSDELIRIUM),"Delirium Screener (aHSDELIRIUM)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ahsdementia,0.1.0,active,,CS_aHSDEMENTIA,Dementia Screener (aHSDEMENTIA),"Dementia Screener (aHSDEMENTIA)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ahsdepression,0.1.0,active,,CS_aHSDEPRESSION,Depression Screener (aHSDEPRESSION),"Depression Screener (aHSDEPRESSION)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ahsnutrition,0.1.0,active,,CS_aHSNUTRITION,Nutrition Screener (aHSNUTRITION),"Nutrition Screener (aHSNUTRITION)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-amaple,0.1.0,active,,CS_aMAPLE,Method for Assigning Priority Levels (aMAPLe),"Method for Assigning Priority Levels (aMAPLe)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-assessment-reason,0.1.0,active,,CS_BelRaiAssessmentReason,BelRAI - Reden voor beoordeling,"Reden waarom de BelRAI beoordeling wordt uitgevoerd.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-aware-6-months,0.1.0,active,,CS_BelRaiAware6Months,BelRAI - Bewustzijn over zes maand of minder,"De persoon zegt zich ervan bewust te zijn dat hij/zij/die zes maand of minder te leven heeft.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-life-expectancy,0.1.0,active,,CS_BelRaiLifeExpectancy,BelRAI - Geschatte levensverwachting,"Geschatte resterende levensverwachting vanaf de beoordelingsreferentiedatum.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-marital-status,0.1.0,active,,CS_BelRaiMaritalStatus,BelRAI - Relatiestatus,"Relatiestatus van de persoon.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-palliative-program-type,0.1.0,active,,CS_BelRaiPalliativeProgramType,BelRAI - Type palliatief programma,"Type palliatief zorgprogramma waar de persoon van geniet.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-residence,0.1.0,draft,,CS_BelRaiResidence,BelRAI - Verblijfplaats op het tijdstip van beoordeling,"Verblijfplaats van de persoon op het moment van de beoordeling. Opties nog aan te leveren.",
